session_id,risk_score,risk_level,anomaly_label,log_count,cpu_avg,cpu_max,memory_avg,memory_max,disk_io_avg,disk_io_max,response_avg,response_max,latency_avg,latency_max,error_count_avg,warning_count_avg,failed_events,log_level_error,log_level_warn,component,event_type
blk_6629818731296192839,0.1049,LOW,0,13,40.07153846153846,47.28,45.48769230769231,66.93,31.396153846153844,46.3,116.3546153846154,266.73,32.04923076923077,50.18,0.6153846153846154,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_8711076503338807333,0.1049,LOW,0,13,36.18615384615384,50.86,48.058461538461536,65.47,34.033076923076926,52.61,122.00923076923075,170.29,26.316153846153846,43.22,0.5384615384615384,1.2307692307692308,3,0,0,packet_responder,disk_write
blk_-8762002834824934927,0.1049,LOW,0,13,38.283846153846156,50.84,42.339999999999996,63.64,29.66923076923077,45.67,133.40769230769232,212.28,28.467692307692307,47.85,0.5384615384615384,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_3417025640102960306,0.1049,LOW,0,13,43.63,55.76,47.11692307692307,56.9,27.546153846153842,45.88,110.38153846153847,150.04,29.56153846153846,53.84,0.5384615384615384,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_30886426585744125,0.1049,LOW,0,13,41.37923076923077,50.92,46.082307692307694,63.46,31.46153846153846,55.87,132.76615384615386,233.1,31.71076923076923,47.9,0.46153846153846156,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-2493140758456716068,0.1049,LOW,0,14,37.08857142857143,50.47,44.76357142857143,66.15,27.282142857142855,50.65,132.06785714285715,205.54,26.945,39.59,0.42857142857142855,0.8571428571428571,3,0,0,packet_responder,disk_write
blk_1630657295507482726,0.1049,LOW,0,13,39.88461538461539,53.56,45.551538461538456,56.78,28.60923076923077,51.81,131.06846153846152,225.4,30.779999999999998,50.24,0.6923076923076923,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_1223262217811003613,0.1049,LOW,0,13,35.39076923076923,52.96,43.80769230769231,58.24,30.08923076923077,55.17,131.03615384615384,203.57,32.10307692307693,45.83,0.7692307692307693,1.0,3,0,0,packet_responder,disk_write
blk_-239029262764278920,0.1049,LOW,0,19,38.391052631578944,52.04,43.84684210526316,61.99,34.32736842105263,53.08,121.53105263157896,191.87,32.1321052631579,46.82,0.5789473684210527,1.0,3,0,0,namenode_service,block_operation
blk_-5067139877601036173,0.1049,LOW,0,13,43.24692307692308,55.92,45.722307692307695,56.81,28.273076923076925,46.57,113.9523076923077,184.73,32.66538461538461,43.11,0.46153846153846156,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-5689426043611457693,0.1049,LOW,0,13,38.684615384615384,51.71,50.92076923076923,64.02,28.178461538461537,42.45,124.87076923076923,161.34,31.326153846153847,47.86,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-6840071421567391338,0.1049,LOW,0,13,42.072307692307696,51.57,51.74153846153846,62.69,32.64,54.08,114.41230769230768,177.85,28.483846153846155,40.71,0.6923076923076923,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_-3905190135599052954,0.1049,LOW,0,14,36.901428571428575,55.84,41.489285714285714,53.78,27.664285714285715,47.49,117.34785714285714,175.65,25.57,37.06,0.5714285714285714,1.0,4,0,1,packet_responder,disk_write
blk_-3250002909697454059,0.1049,LOW,0,13,37.173846153846156,48.5,45.315384615384616,67.54,27.37153846153846,50.47,143.97846153846154,179.01,33.21923076923077,57.18,0.6153846153846154,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-1526054227803718525,0.1048,LOW,0,16,36.418124999999996,49.94,48.655625,59.51,27.47125,39.01,115.811875,235.45,31.016875,45.69,0.4375,1.0,5,0,2,datanode_service,disk_write
blk_540659677689177715,0.1048,LOW,0,13,40.41076923076923,50.06,45.87461538461538,66.7,28.303076923076922,38.13,137.89923076923077,197.75,31.065384615384616,41.5,0.46153846153846156,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_1206297444059407272,0.1048,LOW,0,13,40.901538461538465,50.89,49.42230769230769,64.46,24.744615384615386,41.24,124.85,185.86,33.283076923076926,48.12,0.5384615384615384,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_569710164796770730,0.1048,LOW,0,13,38.97538461538461,49.55,47.823076923076925,65.95,38.40846153846154,50.44,104.36,173.3,25.29615384615385,46.32,0.6923076923076923,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_8994843479641761173,0.1048,LOW,0,15,37.342666666666666,46.0,46.80866666666667,69.23,30.572000000000003,48.67,125.03066666666668,198.15,26.548,45.55,0.6,1.0666666666666667,4,0,1,packet_responder,disk_write
blk_-467982154941709680,0.1048,LOW,0,13,40.425384615384615,55.06,44.135384615384616,58.88,30.11076923076923,44.44,106.51538461538462,204.28,27.68769230769231,44.45,0.3076923076923077,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-7566333858684282670,0.1048,LOW,0,13,41.90615384615384,53.86,48.07,57.62,29.106153846153845,43.99,130.27307692307693,192.86,27.113076923076925,47.09,0.6923076923076923,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_2514907913029323606,0.1048,LOW,0,13,38.52384615384615,50.43,44.94384615384615,64.03,28.841538461538462,42.86,142.89846153846153,207.42,33.309230769230766,54.12,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-4501460194556331969,0.1048,LOW,0,13,38.300769230769234,48.77,44.74230769230769,65.77,25.53846153846154,44.21,131.99769230769232,238.83,29.27846153846154,44.0,0.6153846153846154,1.2307692307692308,3,0,0,packet_responder,disk_write
blk_8398415844175670399,0.1048,LOW,0,14,41.075714285714284,53.95,47.61357142857143,60.82,32.799285714285716,48.46,134.47714285714287,209.68,32.99214285714286,44.92,0.2857142857142857,1.1428571428571428,3,0,0,packet_responder,disk_write
blk_-3031848015205221729,0.1048,LOW,0,13,41.29076923076923,49.78,48.08,63.74,29.172307692307694,43.68,157.54153846153847,244.33,31.583846153846157,45.22,0.6153846153846154,1.2307692307692308,3,0,0,packet_responder,disk_write
blk_-4573380864171722611,0.1048,LOW,0,13,38.09076923076923,50.26,44.46615384615385,67.13,31.255384615384614,49.97,118.28769230769231,187.56,33.683076923076925,45.39,0.38461538461538464,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-7347004232791455146,0.1048,LOW,0,13,38.88307692307693,55.09,42.575384615384614,56.22,32.75846153846154,49.56,124.5723076923077,199.66,30.983846153846155,42.93,0.6153846153846154,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-3771190360470264692,0.1048,LOW,0,13,40.32769230769231,52.18,46.18692307692307,61.84,29.067692307692308,42.41,129.22076923076924,195.17,32.65923076923077,48.2,0.5384615384615384,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-9106397459029350676,0.1048,LOW,0,13,40.45692307692308,55.89,45.00076923076923,57.98,30.74076923076923,44.14,130.28538461538463,193.45,24.450769230769232,42.59,0.3076923076923077,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-4235949804568920043,0.1048,LOW,0,13,39.716923076923074,55.86,47.11769230769231,54.17,27.340769230769233,40.06,131.82461538461538,207.49,31.909230769230767,48.53,0.6153846153846154,1.0,3,0,0,packet_responder,disk_write
blk_1404543469716228628,0.1048,LOW,0,13,37.98923076923077,52.69,45.99076923076923,63.48,28.609230769230766,46.14,122.26538461538462,179.72,28.874615384615385,41.34,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_5017884970701620638,0.1048,LOW,0,14,41.74428571428571,54.12,48.66571428571429,58.68,34.745,53.67,107.91642857142857,163.03,30.97,53.16,0.2857142857142857,1.2857142857142858,4,0,1,packet_responder,disk_write
blk_-365567714850362233,0.1048,LOW,0,14,43.48285714285714,55.97,46.42928571428571,55.18,29.657857142857143,64.99,130.97285714285712,196.76,30.90357142857143,43.64,0.5714285714285714,1.2857142857142858,3,0,0,packet_responder,disk_write
blk_-8649383543878222812,0.1048,LOW,0,15,38.54266666666667,50.3,46.84666666666667,61.76,30.808,55.18,122.16066666666666,180.73,31.883333333333333,44.87,0.6666666666666666,1.0,4,0,1,packet_responder,disk_write
blk_3753371087490304638,0.1048,LOW,0,13,39.683076923076925,57.09,40.38230769230769,53.33,31.66769230769231,62.73,143.8676923076923,206.14,27.024615384615384,41.64,0.5384615384615384,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_3043895754678790805,0.1048,LOW,0,13,33.47769230769231,52.1,48.400769230769235,59.92,27.514615384615386,47.19,126.35461538461537,249.14,27.82461538461538,48.72,0.5384615384615384,1.0,3,0,0,packet_responder,disk_write
blk_5608919526060641162,0.1048,LOW,0,13,41.83384615384615,54.28,48.646153846153844,57.43,36.18076923076923,54.93,118.69153846153846,203.59,29.143846153846155,44.12,0.6153846153846154,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_4597145685256947288,0.1048,LOW,0,13,37.56923076923077,54.44,46.110769230769236,58.59,32.033846153846156,46.69,130.17461538461538,189.22,24.357692307692307,41.36,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-294278504132339123,0.1048,LOW,0,13,39.66461538461538,55.27,39.91615384615385,56.95,26.906153846153845,44.22,121.67307692307692,177.41,32.628461538461536,50.01,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-279300564189266432,0.1048,LOW,0,13,38.2,61.15,40.25230769230769,50.2,30.98076923076923,48.13,133.3823076923077,173.03,30.156153846153845,53.33,0.15384615384615385,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-229312430822178054,0.1048,LOW,0,13,39.065384615384616,53.69,46.23538461538461,60.24,29.932307692307692,48.88,111.84846153846154,169.84,25.224615384615387,36.86,0.6153846153846154,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_-2290885498775179263,0.1048,LOW,0,14,36.335,50.68,47.357142857142854,63.73,30.20785714285714,55.42,134.59428571428572,179.72,30.65142857142857,52.68,0.6428571428571429,0.9285714285714286,3,0,0,packet_responder,disk_write
blk_6758127427694727541,0.1048,LOW,0,14,43.222142857142856,52.84,48.153571428571425,61.86,28.052857142857142,43.86,119.43357142857143,185.97,30.370714285714286,50.84,0.42857142857142855,1.1428571428571428,3,0,0,packet_responder,disk_write
blk_8695321320316329307,0.1048,LOW,0,13,35.62230769230769,46.09,50.364615384615384,73.98,27.103076923076927,42.67,126.00538461538461,216.67,28.676923076923078,46.89,0.3076923076923077,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-8233718277452989423,0.1048,LOW,0,13,36.22,50.15,45.408461538461545,67.3,26.87769230769231,35.34,130.75384615384615,187.18,26.91,46.05,0.38461538461538464,1.0,3,0,0,packet_responder,disk_write
blk_3077738804837056443,0.1048,LOW,0,13,37.207692307692305,55.15,47.87461538461538,58.86,32.36692307692307,53.39,135.98538461538462,185.98,32.05692307692308,42.49,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_4915286224101536601,0.1048,LOW,0,13,39.18846153846154,51.15,46.84384615384616,62.67,29.50307692307692,44.94,129.6153846153846,194.23,31.910000000000004,42.44,0.6923076923076923,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_-153288771277278881,0.1048,LOW,0,13,41.28615384615385,55.68,45.927692307692304,56.19,29.313846153846153,52.41,147.44307692307692,220.51,31.975384615384616,48.36,0.38461538461538464,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_7524960171049616865,0.1048,LOW,0,13,42.51307692307692,54.38,41.9676923076923,57.62,34.926923076923075,46.38,107.13692307692307,211.72,35.90461538461538,44.9,0.5384615384615384,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_4046825527909306228,0.1048,LOW,0,13,32.48846153846154,50.74,48.889230769230764,66.29,30.064615384615387,45.75,130.49615384615385,193.68,31.9,52.16,0.3076923076923077,1.4615384615384615,3,0,0,packet_responder,disk_write
blk_-5352207441653507887,0.1048,LOW,0,15,34.59,49.86,45.21133333333333,61.91,28.290666666666667,44.98,126.248,176.78,35.656666666666666,54.91,0.6666666666666666,1.2666666666666666,4,0,1,packet_responder,disk_write
blk_-7376527421134770929,0.1048,LOW,0,13,40.106923076923074,53.52,46.590769230769226,62.18,27.680769230769233,41.66,120.43076923076923,166.64,30.057692307692307,46.04,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-1868015545055942226,0.1048,LOW,0,16,37.740625,52.87,45.01875,61.3,32.135,49.01,109.076875,172.85,32.652499999999996,55.41,0.5,0.875,3,0,0,packet_responder,disk_write
blk_-6053256127331297607,0.1047,LOW,0,13,35.88692307692308,53.47,48.05615384615385,60.1,31.72307692307692,48.7,131.35999999999999,192.29,27.787692307692307,41.68,0.5384615384615384,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_1212228861053811613,0.1047,LOW,0,13,40.52538461538462,55.03,44.5,57.71,25.78538461538462,45.46,133.98461538461538,189.01,30.22846153846154,39.06,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-1901691337946059144,0.1047,LOW,0,16,40.4475,53.46,47.863125000000004,54.77,34.426249999999996,55.72,121.041875,170.97,35.08875,57.8,0.4375,0.6875,5,0,2,datanode_service,disk_write
blk_-4698712758568331714,0.1047,LOW,0,13,38.20384615384615,54.55,46.964615384615385,60.6,23.34,41.33,127.28615384615385,165.13,27.941538461538464,42.79,0.38461538461538464,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_5680450351418423083,0.1047,LOW,0,13,38.966923076923074,52.05,46.08923076923077,63.55,29.165384615384614,41.16,119.43769230769232,220.33,32.60076923076923,53.92,0.23076923076923078,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-6353159135567766123,0.1047,LOW,0,13,45.14076923076924,58.59,47.72923076923077,54.86,29.376923076923074,47.54,134.3792307692308,190.97,30.045384615384613,50.58,0.07692307692307693,1.0,3,0,0,packet_responder,disk_write
blk_4038249993618795902,0.1047,LOW,0,13,43.27538461538462,54.02,42.74230769230769,59.66,32.244615384615386,43.85,136.32461538461538,218.28,33.199230769230766,50.9,0.3076923076923077,1.0,3,0,0,packet_responder,disk_write
blk_4633264521008966859,0.1047,LOW,0,14,38.199285714285715,51.32,50.339999999999996,61.93,26.989285714285717,42.33,120.27428571428571,176.72,28.499285714285715,49.96,0.42857142857142855,1.0,4,0,1,packet_responder,disk_write
blk_-4992218855291499353,0.1047,LOW,0,13,41.43846153846154,52.04,45.24,62.53,27.135384615384616,40.91,110.34307692307692,176.95,30.348461538461535,50.35,0.5384615384615384,1.0,3,0,0,packet_responder,disk_write
blk_6542597006933538044,0.1047,LOW,0,13,41.339999999999996,55.05,45.04846153846154,58.29,28.122307692307693,49.17,128.3753846153846,198.1,27.63076923076923,45.86,0.38461538461538464,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_115945700991206342,0.1047,LOW,0,13,39.58692307692308,51.92,47.00384615384615,61.86,28.936923076923076,43.33,117.58,194.81,33.19846153846154,53.65,0.5384615384615384,1.0,3,0,0,packet_responder,disk_write
blk_-7521073732028232418,0.1047,LOW,0,14,41.36714285714286,54.27,46.162142857142854,60.27,30.502142857142854,47.06,128.60357142857143,199.38,33.76642857142857,49.16,0.2857142857142857,0.9285714285714286,3,0,0,packet_responder,disk_write
blk_-6342751136305102114,0.1047,LOW,0,13,44.910000000000004,55.98,36.83384615384615,55.86,37.23615384615385,54.78,119.85923076923078,205.93,34.106923076923074,52.43,0.38461538461538464,0.6153846153846154,3,0,0,packet_responder,disk_write
blk_-2769532629504489382,0.1047,LOW,0,13,39.34923076923077,52.67,48.923846153846156,62.54,32.10076923076923,48.79,111.8953846153846,203.19,26.412307692307692,41.82,0.38461538461538464,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_-551805648008456531,0.1047,LOW,0,13,40.67153846153846,53.36,45.20076923076923,60.66,31.200000000000003,42.46,121.84692307692308,208.33,33.184615384615384,48.13,0.38461538461538464,1.0,3,0,0,packet_responder,disk_write
blk_8906405839734526887,0.1047,LOW,0,13,38.87615384615385,52.91,42.55076923076923,59.77,31.03076923076923,52.25,147.29769230769233,252.17,29.404615384615383,48.94,0.38461538461538464,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-25158368639350812,0.1047,LOW,0,13,40.089999999999996,49.82,44.3,65.26,30.549230769230768,43.49,122.40230769230769,175.65,35.97846153846154,47.29,0.6923076923076923,1.0,3,0,0,packet_responder,disk_write
blk_-183485078733034579,0.1047,LOW,0,13,38.94384615384616,51.06,45.41461538461538,62.54,30.810769230769232,45.89,134.65846153846152,204.85,33.51538461538461,49.65,0.6153846153846154,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_6164098797004889901,0.1047,LOW,0,14,37.00571428571429,52.59,44.92642857142857,62.03,30.884999999999998,52.21,122.09857142857143,166.02,26.073571428571427,45.39,0.5714285714285714,1.0714285714285714,3,0,0,packet_responder,disk_write
blk_943074318002707387,0.1047,LOW,0,13,39.97538461538462,48.93,51.91692307692308,66.61,26.603846153846156,43.64,134.1946153846154,206.03,32.699999999999996,54.16,0.5384615384615384,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_-2488256977449758186,0.1047,LOW,0,13,40.83076923076923,53.83,48.214615384615385,59.23,31.89846153846154,40.05,117.66846153846154,182.33,28.91076923076923,49.86,0.5384615384615384,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-6763069059276339754,0.1047,LOW,0,14,38.49785714285714,48.32,48.737857142857145,71.16,31.40285714285714,52.47,139.47214285714287,215.54,26.669999999999998,43.56,0.21428571428571427,1.1428571428571428,3,0,0,packet_responder,disk_write
blk_-7280059368966737847,0.1047,LOW,0,14,38.777857142857144,48.31,47.33,66.38,32.57785714285714,44.57,117.12071428571429,178.54,28.74857142857143,41.6,0.5714285714285714,1.1428571428571428,4,0,1,packet_responder,disk_write
blk_-169942201364226234,0.1047,LOW,0,14,39.23571428571428,52.31,41.63357142857143,59.76,33.980714285714285,51.48,110.24642857142858,158.31,33.28142857142857,55.76,0.5,0.9285714285714286,4,0,1,packet_responder,disk_write
blk_-2068629900715236973,0.1047,LOW,0,14,39.36071428571428,54.73,46.86642857142857,56.27,26.565714285714286,45.45,142.7357142857143,212.99,30.794999999999998,45.41,0.2857142857142857,0.9285714285714286,4,0,1,packet_responder,disk_write
blk_-4127981976039029641,0.1047,LOW,0,13,41.50692307692308,51.16,47.707692307692305,65.07,31.240000000000002,47.79,151.04923076923077,206.61,29.20230769230769,41.51,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_7633187760428882183,0.1047,LOW,0,13,36.059999999999995,56.61,45.900000000000006,54.27,30.012307692307694,41.23,115.35538461538461,196.87,36.175384615384615,53.96,0.46153846153846156,1.0,3,0,0,packet_responder,disk_write
blk_-6198489593664298088,0.1047,LOW,0,13,40.59615384615385,52.23,47.277692307692305,61.83,29.720769230769232,43.42,116.77153846153846,187.52,34.753846153846155,50.07,0.5384615384615384,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_7182072691120864953,0.1047,LOW,0,13,38.96153846153846,51.95,45.65692307692307,60.99,29.657692307692308,42.92,127.45384615384616,197.37,28.171538461538464,44.08,0.6923076923076923,1.0,3,0,0,packet_responder,disk_write
blk_-2082906736551728647,0.1047,LOW,0,13,40.136923076923075,52.29,46.19461538461538,62.57,32.00846153846154,53.77,140.61307692307693,175.83,30.006923076923076,44.57,0.5384615384615384,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_168891200248486374,0.1047,LOW,0,13,42.678461538461534,56.65,43.86923076923077,56.47,26.57,42.92,118.04307692307692,146.06,31.441538461538464,48.52,0.46153846153846156,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-8519803601611033728,0.1047,LOW,0,14,37.59928571428571,46.93,49.17642857142857,65.84,28.359999999999996,40.12,130.20357142857142,212.73,28.853571428571428,46.72,0.7142857142857143,0.9285714285714286,4,0,1,packet_responder,disk_write
blk_8458265290551516697,0.1047,LOW,0,13,43.12384615384615,56.51,40.88461538461539,56.85,30.290769230769232,47.13,127.0476923076923,178.04,29.801538461538463,40.38,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-8521666183383882109,0.1047,LOW,0,13,43.38999999999999,55.06,51.03230769230769,60.84,32.878461538461536,49.31,122.28153846153847,188.81,28.47230769230769,44.76,0.15384615384615385,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_9120533577673450789,0.1047,LOW,0,13,36.62538461538462,50.18,43.87230769230769,65.9,34.715384615384615,45.75,134.81384615384616,209.33,31.766153846153845,52.4,0.38461538461538464,1.0,3,0,0,packet_responder,disk_write
blk_1647907463947937883,0.1047,LOW,0,14,39.88357142857143,49.62,49.11,65.26,28.035714285714285,46.01,124.45142857142856,197.63,28.01214285714286,47.4,0.6428571428571429,0.9285714285714286,3,0,0,packet_responder,disk_write
blk_2418044238697648544,0.1047,LOW,0,13,40.28769230769231,52.54,46.65615384615384,63.69,30.726923076923075,47.15,106.52384615384615,177.83,29.696923076923078,51.72,0.3076923076923077,1.0,3,0,0,packet_responder,disk_write
blk_1751603809425767138,0.1047,LOW,0,13,37.466923076923074,50.38,47.908461538461545,65.4,29.455384615384613,41.96,124.11538461538461,172.13,29.237692307692306,44.06,0.6153846153846154,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-2736433787699246305,0.1047,LOW,0,13,37.957692307692305,52.94,46.597692307692306,61.78,30.97230769230769,49.76,117.61538461538461,148.65,29.077692307692306,53.37,0.5384615384615384,1.0,3,0,0,packet_responder,disk_write
blk_4484184054623442082,0.1047,LOW,0,13,38.355384615384615,48.48,46.74769230769231,67.93,29.513076923076923,50.18,109.0076923076923,170.03,32.19230769230769,55.52,0.6153846153846154,1.0,3,0,0,packet_responder,disk_write
blk_-4601426310621207380,0.1047,LOW,0,13,39.15923076923077,53.23,49.04615384615385,63.5,29.966153846153848,41.21,126.96307692307693,170.06,30.73153846153846,42.0,0.3076923076923077,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_-5240531037615934485,0.1047,LOW,0,13,38.75,55.61,40.98307692307692,58.14,32.23076923076923,50.34,135.85615384615386,180.18,30.017692307692304,43.44,0.38461538461538464,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-4013488363967729201,0.1047,LOW,0,14,35.79357142857143,48.28,45.72571428571428,64.84,25.437142857142856,40.7,134.11285714285714,206.04,25.91357142857143,49.51,0.5714285714285714,1.0714285714285714,4,0,1,packet_responder,disk_write
blk_-5217463363863609738,0.1046,LOW,0,13,39.30384615384615,53.55,43.77230769230769,60.02,29.50230769230769,54.23,110.79923076923076,165.73,29.213846153846152,43.84,0.6153846153846154,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_1348416460039052220,0.1046,LOW,0,14,39.33428571428571,51.65,46.82357142857143,61.63,24.582142857142856,35.99,111.56857142857143,174.62,32.70428571428572,46.53,0.42857142857142855,0.9285714285714286,4,0,1,packet_responder,disk_write
blk_-3692763596762453409,0.1046,LOW,0,15,37.354,49.23,48.67666666666666,63.94,33.056666666666665,50.87,118.84333333333333,172.69,28.836666666666666,51.68,0.6,0.9333333333333333,4,0,1,packet_responder,disk_write
blk_7325659628632303101,0.1046,LOW,0,13,37.15769230769231,49.93,48.13999999999999,67.52,30.714615384615385,43.92,113.15076923076923,158.75,27.366153846153846,51.37,0.46153846153846156,1.0,3,0,0,packet_responder,disk_write
blk_4113078767461193696,0.1046,LOW,0,13,41.823076923076925,56.56,42.926923076923075,55.91,34.277692307692305,45.38,136.47384615384615,189.58,28.191538461538464,45.48,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-1834739586916000842,0.1046,LOW,0,13,42.26538461538462,52.71,45.138461538461534,61.06,28.977692307692305,39.74,144.64,207.57,35.2823076923077,48.65,0.46153846153846156,1.0,3,0,0,packet_responder,disk_write
blk_-4907833978005204232,0.1046,LOW,0,14,39.776428571428575,56.72,45.11,56.65,30.924285714285713,49.1,112.04928571428572,153.73,30.12857142857143,53.43,0.35714285714285715,1.0,3,0,0,packet_responder,disk_write
blk_-5828680349927396673,0.1046,LOW,0,16,40.900625,51.01,44.6625,63.96,32.25125,64.77,135.45875,197.61,29.471875,49.8,0.5,1.0625,3,0,0,packet_responder,disk_write
blk_865598819483165490,0.1046,LOW,0,13,34.777692307692305,54.5,43.89153846153847,57.66,26.818461538461538,51.08,114.31384615384614,172.38,30.963076923076922,50.06,0.6153846153846154,1.2307692307692308,3,0,0,packet_responder,disk_write
blk_7151400487387175104,0.1046,LOW,0,18,38.08111111111111,49.02,51.05888888888889,64.58,29.64944444444445,50.78,112.47611111111111,173.43,30.292777777777776,48.34,0.2777777777777778,1.0,5,0,2,datanode_service,disk_write
blk_2648762749914648009,0.1046,LOW,0,13,37.78,52.27,44.97538461538462,61.79,29.957692307692305,47.62,130.37153846153845,246.75,32.36615384615384,48.61,0.3076923076923077,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_8099095565990999616,0.1046,LOW,0,13,42.88999999999999,54.66,44.93,59.72,27.706153846153846,46.26,130.39846153846153,176.83,32.863076923076925,45.37,0.38461538461538464,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-7993016199548160681,0.1046,LOW,0,13,39.214615384615385,53.89,45.026153846153846,57.04,32.17769230769231,45.7,130.27461538461537,189.45,31.00769230769231,64.18,0.6153846153846154,1.0,3,0,0,packet_responder,disk_write
blk_-390604205732491912,0.1046,LOW,0,13,37.86538461538461,49.64,49.87769230769231,67.37,31.81,58.54,109.75461538461538,173.64,30.058461538461536,52.76,0.46153846153846156,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_-2020838932482721595,0.1046,LOW,0,13,41.53307692307692,53.22,47.25923076923077,59.93,32.43846153846154,46.53,116.11384615384615,178.57,30.58230769230769,46.31,0.6153846153846154,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_-7479045264598877837,0.1046,LOW,0,14,42.09285714285714,51.66,45.65,60.45,31.391428571428573,43.2,125.41357142857143,218.65,31.771428571428572,48.95,0.35714285714285715,1.1428571428571428,4,0,1,packet_responder,disk_write
blk_-5179814309832147255,0.1046,LOW,0,14,41.94285714285714,52.77,46.270714285714284,63.77,31.785,51.13,115.95357142857144,185.21,27.72142857142857,43.49,0.2857142857142857,0.9285714285714286,3,0,0,packet_responder,disk_write
blk_2520271821039538520,0.1046,LOW,0,13,38.940769230769234,49.55,50.03153846153846,67.35,33.800769230769234,47.63,126.90384615384616,169.56,31.949230769230773,47.07,0.5384615384615384,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_3461302370091994146,0.1046,LOW,0,13,39.09307692307692,51.39,49.45769230769231,64.4,34.72769230769231,45.24,114.55384615384615,181.33,31.298461538461538,47.57,0.46153846153846156,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_7977939206051717,0.1046,LOW,0,13,41.90846153846154,59.31,42.88999999999999,50.91,27.457692307692305,44.87,109.43230769230769,168.69,30.929230769230767,48.36,0.46153846153846156,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_-1950212744185033035,0.1046,LOW,0,13,40.77384615384615,54.28,46.87307692307692,60.05,27.013076923076923,49.56,127.75538461538461,174.78,34.35076923076923,51.11,0.38461538461538464,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_-673555322665619892,0.1046,LOW,0,16,40.3075,49.27,48.710625,62.45,34.34,58.18,124.094375,211.72,29.5475,40.26,0.375,1.0625,5,0,2,datanode_service,disk_write
blk_-8783393293914106500,0.1046,LOW,0,13,43.15692307692307,51.17,48.24538461538462,62.45,34.19615384615385,56.6,133.3223076923077,218.66,31.27153846153846,50.89,0.5384615384615384,1.2307692307692308,3,0,0,packet_responder,disk_write
